FLAG_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
와인바,루틴,서울 용산구 이태원로54길 13 1층,11,11170,127.002186,37.537736,서울,,02-790-6686,2021-12-31
와인바,ATM,서울 용산구 이태원로54길 48,11,11170,127.001277,37.536349,서울,,02-749-5601,2021-12-31
와인바,일로프,서울 용산구 이태원로54길 58-9 1층,11,11170,127.000664,37.535632,서울,http://www.instagram.com/elope_winebar,,2021-12-31
와인바,까사684,서울 용산구 이태원로54길 74,11,11170,127.000975,37.535256,서울,http://www.facebook.com/casa684,02-790-6840,2021-12-31
와인바,아방뮤제,서울 용산구 이태원로55가길 13 스카이빌,11,11170,127.00049,37.537667,서울,,02-790-7392,2021-12-31
와인바,무디타와인,서울 용산구 이태원로55가길 21 B02,11,11170,127.000267,37.537395,서울,blog.naver.com/muditawine,070-4383-5521,2021-12-31
와인바,Happy Sexy Enjoy,서울 용산구 이태원로55가길 26-5,11,11170,126.999734,37.537499,서울,http://www.instagram.com/happysexyenjoy/,070-4213-2061,2021-12-31
와인바,DOTZ,서울 용산구 이태원로55나길 6,11,11170,126.999112,37.536655,서울,www.instagram.com/dotz_hannam,02-792-7445,2021-12-31
와인바,나폴리키친,서울 용산구 청파로45길 29,11,11170,126.968918,37.544406,서울,baemin.me/SJZU5ON87,02-716-3428,2021-12-31
와인바,기러기둥지,서울 용산구 한강대로 57,11,11170,126.964633,37.526149,서울,http://www.instagram.com/nestofgoose,010-9260-4329,2021-12-31
와인바,서울블루스,서울 용산구 한강대로104가길 6,11,11170,126.973503,37.550068,서울,https://www.instagram.com/welcometoseoulblues,02-3789-2125,2021-12-31
와인바,한남리커,서울 용산구 한남대로20길 36 지하1층,11,11170,127.00881,37.534863,서울,https://www.hannamliquor.com/,02-790-7280,2021-12-31
와인바,BARN lounge,서울 용산구 한남대로20길 36 지하1층,11,11170,127.00881,37.534863,서울,https://www.facebook.com/barnlounge,02-793-0818,2021-12-31
와인바,더미라클 와인하우스,서울 용산구 한남대로27가길 1,11,11170,127.003569,37.537549,서울,http://www.instagram.com/themiraclewine,010-4104-7331,2021-12-31
와인바,휘,서울 용산구 한남대로27가길 10,11,11170,127.00315,37.537618,서울,http://instagram.com/barhwi,070-8958-0353,2021-12-31
와인바,레드스트라이프 바,서울 용산구 한남대로27가길 15 1층,11,11170,127.002915,37.53739,서울,http://www.instagram.com/redstripebar,070-8151-1206,2021-12-31
와인바,어글리소사이어티,서울 용산구 회나무로 38-2,11,11170,126.990835,37.539585,서울,http://www.instagram.com/uglysociety_k,010-4937-0892,2021-12-31
와인바,비스테까,서울 용산구 회나무로 49,11,11170,126.992107,37.540083,서울,bistecca.co.kr/,02-792-7746,2021-12-31
와인바,더젤,서울 용산구 회나무로 67,11,11170,126.994117,37.54037,서울,www.jellwine.com/,02-797-6846,2021-12-31
와인바,남산와이너리,서울 용산구 회나무로10길 5,11,11170,126.989123,37.538976,서울,www.instagram.com/namsan_winery,02-792-5849,2021-12-31
와인바,남산와인샵,서울 용산구 회나무로10길 5,11,11170,126.989123,37.538976,서울,,,2021-12-31
와인바,마쵸스바틀샵,서울 용산구 회나무로13가길 20 1층,11,11170,126.990671,37.540836,서울,http://www.instagram.com/yheewine,02-790-2371,2021-12-31
와인바,마틸다,서울 용산구 회나무로13가길 40 남산탕,11,11170,126.991814,37.540837,서울,changscompany.com/wp/?portfolio=mathilda,070-4128-0872,2021-12-31
와인바,오르막,서울 용산구 회나무로26길 42,11,11170,126.989828,37.538685,서울,https://www.instagram.com/_orrmark/,010-2408-2365,2021-12-31
와인바,42RABBIT,서울 용산구 회나무로41길 50 1층,11,11170,126.99381,37.542179,서울,https://www.instagram.com/42rabbit_42r/,02-795-2766,2021-12-31
와인바,내까페,서울 은평구 대서문길 45-11,11,11380,126.950469,37.655151,서울,,02-383-5533,2021-12-31
와인바,열정요리부,서울 은평구 연서로27길 26,11,11380,126.916989,37.618591,서울,http://www.instagram.com/gong2bae,02-352-6714,2021-12-31
와인바,이웃집남자,서울 은평구 연서로29길 14 2층,11,11380,126.91876,37.619157,서울,http://www.instagram.com/yiwootzipnamza,010-4751-3174,2021-12-31
와인바,About pub,서울 은평구 통일로87길 17-4,11,11380,126.917659,37.623211,서울,http://instagram.com/about__99,02-388-5006,2021-12-31
와인바,terrace222,서울 종로구 경희궁1길 35 M빌딩 2층,11,11110,126.969003,37.572735,서울,blog.naver.com/jinyr327/221364303789,02-730-7300,2021-12-31
와인바,와인나라경희궁점,서울 종로구 경희궁길 7 1층,11,11110,126.971859,37.570841,서울,https://blog.naver.com/winenara2175,02-775-4663,2021-12-31
와인바,라꾸쁘,서울 종로구 계동길 15 지하 1층,11,11110,126.986592,37.577978,서울,http://blog.naver.com/coupeseoul,070-7576-1215,2021-12-31
와인바,라꾸쁘,서울 종로구 계동길 15 지하1층,11,11110,126.986592,37.577978,서울,www.instagram.com/coupeseoul,070-7576-1215,2021-12-31
와인바,와인하우스,서울 종로구 계동길 5 1층 와인하우스,11,11110,126.986485,37.577545,서울,http://www.instagram.com/wine_ez,02-3676-3894,2021-12-31
와인바,와인이지,서울 종로구 계동길 5 2층 와인이지,11,11110,126.986485,37.577545,서울,http://www.instagram.com/wine_ez,070-4101-9864,2021-12-31
와인바,퀸101,서울 종로구 대명길 17,11,11110,127.000605,37.583297,서울,http://blog.naver.com/queen101q,02-742-2221,2021-12-31
와인바,커핀그루나루 대학로점,서울 종로구 대학로 125,11,11110,127.001499,37.582457,서울,http://www.coffine.co.kr/,,2021-12-31
와인바,혜화랑,서울 종로구 대학로14길 22-3,11,11110,127.002766,37.584261,서울,www.instagram.com/hhrang14/,02-765-7342,2021-12-31
와인바,어글리,서울 종로구 대학로14길 22-3,11,11110,127.002766,37.584261,서울,www.instagram.com/bar_ugly,02-501-4222,2021-12-31
와인바,서양집,서울 종로구 대학로9길 23-2,11,11110,127.000448,37.581484,서울,instagram.com/seoyangzip,02-764-7725,2021-12-31
와인바,기러기둥지,서울 종로구 돈화문로11길 28-4,11,11110,126.990036,37.5728,서울,http://instagram.com/nestofgoose_ikseon,02-3691-0070,2021-12-31
와인바,산모퉁이,서울 종로구 백석동길 153,11,11110,126.967954,37.595432,서울,www.sanmotoonge.co.kr/,02-391-4737,2021-12-31
와인바,떼레노,서울 종로구 북촌로 71 2nd Floor,11,11110,126.984787,37.583324,서울,terreno.co.kr/,02-332-5525,2021-12-31
와인바,로마네꽁티 삼청점,서울 종로구 북촌로5나길 83-6,11,11110,126.982384,37.584403,서울,,02-722-1633,2021-12-31
와인바,심퍼티쿠시 경복궁점,서울 종로구 사직로 108-5,11,11110,126.970819,37.575697,서울,http://www.instagram.com/szimpatikus.seoul,070-7797-0606,2021-12-31
와인바,주반,서울 종로구 사직로9가길 12,11,11110,126.968845,37.576833,서울,juban.modoo.at,02-3210-3737,2021-12-31
와인바,오마래,서울 종로구 삼일대로26길 19,11,11110,126.989167,37.573432,서울,blog.naver.com/omarae,02-765-3688,2021-12-31
와인바,르꼬숑,서울 종로구 삼청로 133-4 2층,11,11110,126.981426,37.587395,서울,instagram.com/lecochonchef,02-6032-1300,2021-12-31
와인바,CAFE D 55,서울 종로구 삼청로5길 5,11,11110,126.981358,37.582429,서울,www.doov.co.kr/,02-720-5014,2021-12-31
와인바,5와인주류하우스,서울 종로구 새문안로3길 23 경희궁의아침 4단지 상가104호,11,11110,126.972198,37.572547,서울,http://5wines.modoo.at/,02-720-5557,2021-12-31
와인바,리장수 라운지,서울 종로구 수표로28길 17-15,11,11110,126.98935,37.573308,서울,https://www.instagram.com/_leejangsoo_/,010-2288-7516,2021-12-31
와인바,이태리총각 익선동점,서울 종로구 수표로28길 21-15,11,11110,126.989675,37.573563,서울,,02-6014-8893,2021-12-31
와인바,엘리,서울 종로구 수표로28길 21-6,11,11110,126.989872,37.573204,서울,,02-2135-3360,2021-12-31
와인바,에노테카친친,서울 종로구 옥인길 40,11,11110,126.966567,37.58112,서울,,02-715-1888,2021-12-31
와인바,와인싸롱뱅뱅 종로관철점,서울 종로구 우정국로2길 37 2층,11,11110,126.985222,37.569686,서울,https://winesalonjongno.modoo.at,02-735-0971,2021-12-31
와인바,보나베띠 광화문점,서울 종로구 율곡로2길 29-1,11,11110,126.980061,37.574534,서울,bonappetit0090.modoo.at/,02-722-0090,2021-12-31
와인바,그랑끄루 와인샵,서울 종로구 자하문로 299,11,11110,126.959637,37.599098,서울,,010-9490-5849,2021-12-31
와인바,레끌로,서울 종로구 자하문로 299 지하1층,11,11110,126.959637,37.599098,서울,,02-396-1980,2021-12-31
와인바,Purple Wine Cellar,서울 종로구 자하문로 60,11,11110,126.97117,37.581476,서울,https://blog.naver.com/epurplewine,02-734-7787,2021-12-31
와인바,커핀그루나루 청와대정문점,서울 종로구 자하문로 86-1,11,11110,126.970607,37.583688,서울,www.coffine.co.kr/,02-2202-0772,2021-12-31
와인바,서촌김씨 리스토란테,서울 종로구 자하문로16길 4,11,11110,126.971419,37.58146,서울,seochon2016.modoo.at/,02-730-7787,2021-12-31
와인바,까델루뽀,서울 종로구 자하문로16길 5-5,11,11110,126.971392,37.581793,서울,www.instagram.com/romantic_owner_chef,02-734-5233,2021-12-31
와인바,두마땡,서울 종로구 자하문로5길 16,11,11110,126.971028,37.577772,서울,http://instagram.com/domything_official,070-4007-3332,2021-12-31
와인바,bar420,서울 종로구 종로16길 31-6,11,11110,126.989084,37.568638,서울,http://www.instagram.com/bar420_cheonggye,02-2274-1456,2021-12-31
와인바,와인문,서울 종로구 종로3길 17 1층 127호 와인문매장,11,11110,126.97891,37.571001,서울,http://www.instagram.com/shop_winemoon,02-2251-8141,2021-12-31
와인바,한육감 광화문점 디타워점,서울 종로구 종로3길 17 5층,11,11110,126.97891,37.571001,서울,www.han6gam.com/,02-2251-8686,2021-12-31
와인바,매드포갈릭 광화문D타워,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층,11,11110,126.97891,37.571001,서울,www.madforgarlic.com/,02-2251-8320 |,2021-12-31
와인바,브릭,서울 종로구 종로5길 38-1,11,11110,126.980503,37.572042,서울,,02-732-4044,2021-12-31
와인바,엘키친 이탈리안,서울 종로구 종로5길 7 Tower 8빌딩 지하1층,11,11110,126.980556,37.570619,서울,lgy.modoo.at/,02-736-7012,2021-12-31
와인바,오늘와인한잔 대학로점,서울 종로구 창경궁로 240-7 1층,11,11110,126.99902,37.582382,서울,www.oneulwine.kr,070-7738-7768,2021-12-31
와인바,샐리살롱,서울 종로구 창경궁로 283-1,11,11110,127.001593,37.586405,서울,,02-738-0651,2021-12-31
와인바,나무요일,서울 종로구 창경궁로26길 39,11,11110,126.999784,37.582019,서울,,02-747-9807,2021-12-31
와인바,조이앤딜라이트,서울 종로구 창경궁로29길 25 명륜빌딩 2층,11,11110,126.997417,37.583756,서울,joydelight.modoo.at,070-5029-4319,2021-12-31
와인바,라그릴리아 광화문점,서울 종로구 청계천로 11 청계11빌딩,11,11110,126.978851,37.569505,서울,www.lagrillia.co.kr/,02-571-5732,2021-12-31
와인바,BLT스테이크,서울 종로구 청계천로 279 2층,11,11110,127.008746,37.570454,서울,www.jwmarriottddm.com/pages/03bar/bar02.asp,02-2276-3330,2021-12-31
와인바,세인트와인shop,서울 종로구 평창40길 71,11,11110,126.979412,37.614643,서울,http://blog.naver.com/saintwine/140189043884,02-395-9600,2021-12-31
와인바,커핀그루나루 평창동점,서울 종로구 평창문화로 130,11,11110,126.974528,37.60905,서울,,02-396-8496,2021-12-31
와인바,카페사흘,서울 종로구 혜화로 16-1,11,11110,127.000158,37.587059,서울,https://www.instagram.com/cafe3day/,02-765-1227,2021-12-31
와인바,비스트로 친친,서울 종로구 효자로13길 54,11,11110,126.972757,37.582148,서울,,02-720-6143 |,2021-12-31
와인바,레자미와인숍,서울 중구 남대문로 63 한진빌딩 본관 1층 107호,11,11140,126.981227,37.562948,서울,,02-2088-2256,2021-12-31
와인바,루프탑문펍앤바,서울 중구 다산로 101-4 7층,11,11140,127.009379,37.55342,서울,http://www.instagram.com/moon_pub7,02-2252-6856,2021-12-31
와인바,서울신라호텔 더라이브러리,서울 중구 동호로 249,11,11140,127.005789,37.557832,서울,http://www.shilla.net/seoul/dining,02-2230-3388,2021-12-31
와인바,그랜드앰배서더서울풀만 그랑아,서울 중구 동호로 287,11,11140,127.00228,37.560416,서울,http://blog.naver.com/g_ambassador,02-2270-3181,2021-12-31
와인바,에노테카 CJ제일제당점,서울 중구 동호로 330 씨제이제일제당센터 B1,11,11140,127.003309,37.563866,서울,,02-6740-7951,2021-12-31
와인바,파티오 알토,서울 중구 동호로12길 23,11,11140,127.010981,37.556353,서울,,02-2234-3959,2021-12-31
와인바,더제로카페,서울 중구 동호로15길 13,11,11140,127.00864,37.556225,서울,https://www.instagram.com/thezero_fashion_cafe,02-2233-4053,2021-12-31
와인바,브레라,서울 중구 동호로17길 295 대명빌딩2층,11,11140,127.006956,37.548381,서울,,02-2236-0770,2021-12-31
와인바,을지로작은바,서울 중구 마른내로 58 403호,11,11140,126.994227,37.564177,서울,http://instagram.com/euljiro_minibar,010-7578-3380,2021-12-31
와인바,오헤어22,서울 중구 만리재로 201 1층,11,11140,126.967802,37.555569,서울,http://instagram.com/ohare22,070-4117-2011,2021-12-31
와인바,보나베띠 명동점,서울 중구 명동10길 51 나인트리호텔 3층,11,11140,126.986033,37.561566,서울,,02-772-9996,2021-12-31
와인바,마노디셰프 명동점,서울 중구 명동길 26 유네스코회관,11,11140,126.983767,37.563465,서울,www.manodichef.co.kr/,02-777-7047,2021-12-31
와인바,비스트로74,서울 중구 명동길 74,11,11140,126.986848,37.563303,서울,,02-777-7401,2021-12-31
와인바,와인주막차차 광화문점,서울 중구 무교로 19 더 익스체인지서울몰 지하1층,11,11140,126.978989,37.567641,서울,http://www.winechacha.com/,02-318-3331,2021-12-31
와인바,쓰리도어즈,서울 중구 삼일대로 12길 21,11,11140,126.989017,37.566961,서울,http://www.instagram.com/threedoors_euljiro,02-2274-1318,2021-12-31
와인바,부지,서울 중구 삼일대로12길 14 2층,11,11140,126.988579,37.566651,서울,http://www.instagram.com/bougie_euljiro,02-2275-0255,2021-12-31
와인바,바302호,서울 중구 삼일대로12길 18 3층,11,11140,126.988772,37.566626,서울,https://www.instagram.com/bar302ho,070-4300-3072,2021-12-31
와인바,결국 와인바,서울 중구 삼일대로12길 18 4층,11,11140,126.988772,37.566626,서울,http://www.instagram.com/bar_intheend,070-4127-1218,2021-12-31
와인바,깊은못,서울 중구 삼일대로12길 20,11,11140,126.98884,37.566627,서울,http://www.instagram.com/deepmot,010-2406-2469,2021-12-31
와인바,깊은못,서울 중구 삼일대로12길 20 4F,11,11140,126.98884,37.566627,서울,http://www.instagram.com/deepmot,010-2406-2469,2021-12-31
와인바,엘쁠라또 광화문점,서울 중구 세종대로 136 서울파이낸스센터,11,11140,126.978266,37.568428,서울,facebook.com/elplatonews,02-319-3502,2021-12-31
와인바,붓처스컷 광화문점,서울 중구 세종대로 136 서울파이낸스센터 지하2층,11,11140,126.978266,37.568428,서울,dinehill.co.kr/,02-318-0973,2021-12-31
와인바,스패뉴 시청점,서울 중구 세종대로 89,11,11140,126.976508,37.564493,서울,,02-318-1987,2021-12-31
와인바,한와담 광화문점,서울 중구 세종대로21길 40 2층,11,11140,126.975868,37.568272,서울,hanwadam.co.kr/,02-730-7905,2021-12-31
와인바,르 캬바레 시떼,서울 중구 소공로 119 LL층,11,11140,126.978136,37.56466,서울,http://urbandelight.co.kr/,02-318-8766,2021-12-31
와인바,주옥,서울 중구 소공로 119 더플라자 호텔 3층 주옥,11,11140,126.978136,37.56466,서울,,010-4461-1193,2021-12-31
와인바,비어와인플레이스,서울 중구 소공로 35 남산롯데캐슬아이리스 상가 121호,11,11140,126.982662,37.558969,서울,blog.naver.com/ptingmuscle,02-3789-1314,2021-12-31
와인바,밀레니엄 힐튼 서울 오크룸,서울 중구 소월로 50 지하 1층,11,11140,126.975705,37.555367,서울,https://www.facebook.com/pages/Oak-Room/366210186917469,02-317-3234,2021-12-31
와인바,카페남산,서울 중구 소파로 101-1,11,11140,126.985755,37.557076,서울,www.instagram.com/cafenamsan,02-3789-4490,2021-12-31
와인바,을지로사색 와인바,서울 중구 수표로 10길 22,11,11140,126.991507,37.563604,서울,http://instagram.com/4.4office,02-2261-4774,2021-12-31
와인바,을지루이스 와인바,서울 중구 수표로 20 4층,11,11140,126.990462,37.562991,서울,http://www.instagram.com/eulji.lewis,02-2272-4539,2021-12-31
와인바,mwm,서울 중구 수표로 35-1,11,11140,126.9899,37.564437,서울,http://www.instagram.com/mwm_euljiro/,070-7913-7407,2021-12-31
와인바,After Jerk Off,서울 중구 수표로 42-21 4층,11,11140,126.990457,37.565046,서울,,070-4249-5032,2021-12-31
와인바,십분의일,서울 중구 수표로 42-9 2층,11,11140,126.990216,37.565296,서울,www.instagram.com/sipboon_il/,02-6080-8051,2021-12-31
와인바,와인술사 와인바,서울 중구 수표로10길 14,11,11140,126.991033,37.563528,서울,https://www.instagram.com/winesoolsa,02-2272-2022,2021-12-31
와인바,연주 을지로와인바,서울 중구 수표로12길 31 2층,11,11140,126.992066,37.564077,서울,,070-4943-0286,2021-12-31
와인바,에이스포클럽,서울 중구 을지로 105 2층,11,11140,126.989556,37.566443,서울,http://www.instagram.com/acefourclub,010-4248-4244,2021-12-31
와인바,을지로맨틱,서울 중구 을지로 130-1 2층 201호,11,11140,126.992366,37.566197,서울,http://www.instagram.com/euljiro_mantic,010-8291-1988,2021-12-31
와인바,진달래,서울 중구 을지로 16길 5 3층,11,11140,126.993658,37.566082,서울,https://www.instagram.com/jinn.darle/,02-2269-2791,2021-12-31
와인바,라칸티나,서울 중구 을지로 19 삼성빌딩,11,11140,126.97997,37.566307,서울,,02-777-2579,2021-12-31
와인바,쿨팝스프라자,서울 중구 을지로 30 롯데호텔,11,11140,126.980921,37.564657,서울,,02-317-7115,2021-12-31
와인바,롯데호텔서울 페닌슐라 라운지&바,서울 중구 을지로 30 롯데호텔 본관 1층,11,11140,126.980921,37.564657,서울,www.lottehotel.com/seoul-hotel/ko/dining/peninsula-lounge-bar.html,02-317-7131,2021-12-31
와인바,롯데호텔서울 무궁화,서울 중구 을지로 30 롯데호텔서울 본관 38층,11,11140,126.980921,37.564657,서울,www.lottehotel.com/seoul-hotel/ko/dining/restaurant-mugunghwa.html,02-317-7061,2021-12-31
와인바,머리조심,서울 중구 을지로18길 25-2 문영빌딩 4층 502호,11,11140,126.994552,37.56527,서울,http://instagram.com/__mindyourhead__,010-7572-4029,2021-12-31
와인바,대신주류,서울 중구 을지로2가 별관2층,11,11140,126.98593,37.56589,서울,,02-3466-4143,2021-12-31
와인바,화담,서울 중구 을지로9길 14 삼원빌딩 3층,11,11140,126.988485,37.566894,서울,,02-6925-5525,2021-12-31
와인바,반얀트리 클럽 앤 스파 서울 문바,서울 중구 장충단로 60,11,11140,127.001261,37.550261,서울,http://banyantreeclub.com/kr/dining/moonbar.asp,02-2250-8151,2021-12-31
와인바,섬광,서울 중구 창경궁로1길 38 5층,11,11140,126.996343,37.562528,서울,http://www.instagram.com/seomgwangbar,070-8866-8485,2021-12-31
와인바,59계단,서울 중구 창경궁로5길 32 5층,11,11140,126.99618,37.567077,서울,https://instagram.com/euljiro_59stairs,010-8329-2784,2021-12-31
와인바,온더무브,서울 중구 창경궁로5길 5 일신빌딩 5층,11,11140,126.997697,37.567117,서울,https://www.instagram.com/bar_on_the_move,010-9194-0477,2021-12-31
와인바,소규모와인bar,서울 중구 충무로 49-1 2층,11,11140,126.992498,37.565631,서울,http://instagram.com/euljiro_sogyumo,010-7175-3959,2021-12-31
와인바,MXL,서울 중구 충무로5길 18,11,11140,126.991811,37.565363,서울,http://www.instagram.com/mxl.euljiro,02-2269-1319,2021-12-31
와인바,드레싱룸,서울 중구 충무로5길 6-1 3층,11,11140,126.992323,37.565215,서울,http://instagram.com/euljiro_dressingroom,02-6338-0920,2021-12-31
와인바,호텔수선화,서울 중구 충무로7길 17,11,11140,126.991671,37.565723,서울,http://www.facebook.com/hotelsoosunhwa,070-8950-2649,2021-12-31
와인바,꺄브와인샵서울역연세빌딩점,서울 중구 통일로 10,11,11140,126.973644,37.557107,서울,,,2021-12-31
와인바,보버 라운지,서울 중구 퇴계로 100,11,11140,126.982917,37.560178,서울,,02-6020-5755,2021-12-31
와인바,가자주류서울스퀘어점,서울 중구 한강대로 416 서울스퀘어,11,11140,126.973768,37.555513,서울,,02-6456-8902,2021-12-31
와인바,보나베띠 서울역점,서울 중구 후암로 110 서울티타워 B1층,11,11140,126.974101,37.554326,서울,bona7488.blog.me,02-2288-7488,2021-12-31
와인바,안토니오,서울 중구 후암로58길 21,11,11140,126.974949,37.554361,서울,,02-3789-1771,2021-12-31
와인바,손맵시카페,서울 중랑구 봉우재로19길 11,11,11260,127.080894,37.592185,서울,www.instagram.com/sonmapsi6,010-5214-0818,2021-12-31
와인바,발리스토어,서울 중랑구 중랑천로14길 58 범양프레체 1층,11,11260,127.075849,37.59447,서울,m.blog.naver.com/balistore,010-4646-0780,2021-12-31
와인바,비노비노,서울특별시 강동구 강동대로 187 파크비유캐슬2층,11,11740,127.12746,37.524842,서울,http://www.vinovino.co.kr/,02-479-2342,2021-12-31
와인바,커핀그루나루 올림픽공원역점,서울특별시 송파구 올림픽로 424,11,11710,127.115408,37.520356,서울,http://www.coffine.co.kr/,02-420-9997,2021-12-31
와인바,Gem,세종특별자치시 노을3로 92 하나프라자 108호,,1,127.254934,36.479944,세종시,,010-9044-1155,2021-12-31
와인바,세계주류&와인샵,세종특별자치시 조치원읍 새내로 129,,1,127.297553,36.603362,세종시,,044-868-3311,2021-12-31
와인바,타블도트 울산삼산점,울산 남구 남중로 114-1 1층,31,31140,129.348563,35.544532,울산,http://instagram.com/tabledhote_ulsan,052-261-9396,2021-12-31
와인바,리트모,울산 남구 달삼로 40-1,31,31140,129.333674,35.535757,울산,,010-3369-6393,2021-12-31
와인바,김소월 박목월,울산 남구 달삼로 41,31,31140,129.33356,35.536227,울산,,052-257-1066,2021-12-31
와인바,camino,울산 남구 달삼로 43번길 2층,31,31140,129.330124,35.5438,울산,http://www.instagram.com/camino_flow_ulsan,052-257-6460,2021-12-31
와인바,버건디55,울산 남구 달삼로 55 상월빌딩 4층 버건디 55,31,31140,129.335186,35.536497,울산,,052-258-0855,2021-12-31
와인바,라피콜라 이탈리아,울산 남구 달삼로 58 2층  라피콜라 이탈리아,31,31140,129.335466,35.536134,울산,,052-273-2825,2021-12-31
와인바,콘센트,울산 남구 돋질로306번길 32 4층,31,31140,129.337736,35.540696,울산,,010-5171-8790,2021-12-31
와인바,앙투라지,울산 남구 번영로144번길 15,31,31140,129.330373,35.538885,울산,http://entourage.xco.kr,010-6777-2169,2021-12-31
와인바,뱅뱅,울산 남구 봉월로14번길 36-1 4층,31,31140,129.311006,35.534599,울산,http://www.instagram.com/vinvin_winepub,052-256-7989,2021-12-31
와인바,브라운시티,울산 남구 삼산로 273 삼산타워 18층,31,31140,129.33678,35.539517,울산,http://www.browncity.co.kr/,052-265-3937,2021-12-31
와인바,도쿄라운지,울산 남구 삼산로125번길 24 1층,31,31140,129.320567,35.537992,울산,,010-7727-4191,2021-12-31
와인바,트웰브라운지,울산 남구 삼산로35번길 5,31,31140,129.311248,35.533849,울산,http://twelvelounge.modoo.at/,052-227-5514,2021-12-31
와인바,별,울산 남구 삼산중로 52,31,31140,129.335908,35.538148,울산,,052-257-0494,2021-12-31
와인바,옵스,울산 남구 왕생로 80,31,31140,129.330776,35.540584,울산,,052-272-0022,2021-12-31
와인바,러브인블름,울산 남구 왕생로 96,31,31140,129.330258,35.541914,울산,,052-903-9013,2021-12-31
와인바,아이반,울산 남구 왕생로30번길 23,31,31140,129.335171,35.53693,울산,,010-8318-3992,2021-12-31
와인바,포도나무와인샵,울산 남구 화합로 123 지하 1층,31,31140,129.340069,35.535767,울산,,052-211-4774,2021-12-31
와인바,태번 159,울산 북구 매곡로 159,31,31200,129.357479,35.646143,울산,,052-922-0159,2021-12-31
와인바,태번159,울산 북구 매곡로 159,31,31200,129.357479,35.646143,울산,,052-922-0159,2021-12-31
와인바,비하인드도어,인천 남동구 만수로45번길 16 1층,28,28200,126.733054,37.460982,인천,http://www.instagram.com/behind_door_bar,010-8408-4002,2021-12-31
와인바,마수리,인천 남동구 문화서로28번길 16,28,28200,126.696947,37.44757,인천,http://instagram.com/masuri_wine,010-7900-5919,2021-12-31
와인바,낭만골목,인천 남동구 문화서로28번길 34,28,28200,126.698045,37.447465,인천,https://www.instagram.com/romantic_hunja/,010-7657-9126,2021-12-31
와인바,로어스,인천 남동구 성말로32번길 31 지하1층,28,28200,126.70412,37.443783,인천,,070-7623-2020,2021-12-31
와인바,여행사,인천 남동구 인하로 513-1,28,28200,126.703789,37.443356,인천,http://instagram.com/yeohaeng_sa_,010-5053-7177,2021-12-31
와인바,바앤바,인천 남동구 인하로507번길 14 탑프라자,28,28200,126.703238,37.443846,인천,http://blog.naver.com/gkngkn,032-425-7334,2021-12-31
와인바,데일리와인,인천 미추홀구 주안로104번길 25,28,28170,126.681513,37.462779,인천,,,2021-12-31
와인바,스토리 오브 버디,인천 미추홀구 주안중로43번길 20,28,28170,126.681552,37.462491,인천,http://blog.naver.com/storyofbudy,032-422-2753,2021-12-31
와인바,오늘은37.2도,인천 부평구 경원대로 1403번길 20-4 3층 4층,28,28237,126.725573,37.492131,인천,http://www.instagram.com/_today37.2,010-7611-1661,2021-12-31
와인바,MADE Premium Bar,인천 부평구 경원대로 1403번길 38-12,28,28237,126.7263,37.492662,인천,,010-4000-4013,2021-12-31
와인바,소마다이닝,인천 부평구 경원대로 1403번길 38-18 3층,28,28237,126.726458,37.492673,인천,http://www.instagram.com/soma_dining,070-7788-7664,2021-12-31
와인바,와틀샵,인천 부평구 부평대로36번길 6 1층,28,28237,126.723328,37.494495,인천,www.instagram.com/winefinethanku_official,070-7755-0054,2021-12-31
와인바,와인파인땡큐,인천 부평구 부평문화로 65번길 16 2층,28,28237,126.723618,37.49475,인천,http://www.instagram.com/winefinethanku_official,070-7677-9706,2021-12-31
와인바,APM OSIM,인천 부평구 부평문화로72번길 20,28,28237,126.724206,37.493405,인천,,010-2902-4737,2021-12-31
와인바,슬로스,인천 부평구 부평문화로79번길 19 2층,28,28237,126.724606,37.495139,인천,http://www.instagram.com/slothincheon,010-6775-3582,2021-12-31
와인바,오늘와인한잔 부평점,인천 부평구 시장로30번길 26-4,28,28237,126.727118,37.493058,인천,,032-512-5150,2021-12-31
와인바,여자친구 BAR,인천 부평구 충선로203번길 24 3층,28,28237,126.734891,37.507594,인천,,032-361-4100,2021-12-31
와인바,일프로스토어,인천 서구 중봉대로 612벌길 10 지웰에스테이트 119호,28,28260,126.675997,37.545377,인천,,010-8510-8508,2021-12-31
와인바,프롬스더 와인하우스,인천 서구 중봉대로586번길 9-19,28,28260,126.651999,37.532626,인천,http://www.instagram.com/proms_wine,070-8818-2525,2021-12-31
와인바,존슨위스키&와인,인천 서구 중봉대로612번길 10-16 206호  207호,28,28260,126.651624,37.533388,인천,,010-2244-2272,2021-12-31
와인바,까사베라,인천 서구 중봉대로612번길 10-8 반안프라자 107호,28,28260,126.65073,37.533369,인천,https://casaveraclub.modoo.at/,032-565-0991,2021-12-31
와인바,까사베라,인천 서구 중봉대로612번길 10-8 반안프라자 107호,28,28260,126.65073,37.533369,인천,casaveraclub.modoo.at/,032-565-0991,2021-12-31
